chr	start	end	nSNPs	anc	intSize
chr1	9972921	9972923	1	pmex	2
chr1	9975847	9975849	1	pmex	2
chr1	9975863	9975928	3	plat	65
chr1	9976063	9976065	1	plat	2
chr1	9976160	9976162	1	plat	2
chr1	9976299	9976301	1	plat	2
chr1	9976320	9976322	1	plat	2
chr1	9976643	9976645	1	plat	2
chr1	9976754	9976756	1	plat	2
chr1	9977159	9977161	1	plat	2
chr1	9977689	9977691	1	plat	2
chr1	9978269	9978271	1	plat	2
chr1	9978702	9978704	1	plat	2
chr1	9979982	9979984	1	plat	2
chr1	9980241	9980243	1	plat	2
chr1	9980513	9980515	1	plat	2
chr1	9981255	9981257	1	plat	2
chr1	9981567	9981569	1	plat	2
chr1	9982234	9982236	1	plat	2
chr1	9982288	9982290	1	plat	2
chr1	9984253	9984255	1	plat	2
chr1	9984256	9984258	1	plat	2
chr1	9986284	9986312	7	plat	28
chr1	9988377	9988379	1	plat	2
chr1	9988815	9988817	1	plat	2
chr1	9988994	9989015	3	plat	21
chr1	9990058	9990060	1	plat	2
chr1	9991131	9991133	1	plat	2
chr1	9991208	9991210	1	plat	2
chr1	9991510	9991512	1	plat	2
chr1	9991630	9991632	1	plat	2
chr1	9992050	9992052	1	plat	2
chr1	9992417	9992419	1	plat	2
chr1	9992453	9992455	1	plat	2
chr1	9993226	9993228	1	plat	2
chr1	9993337	9993339	1	pmex	2
chr1	9993341	9993343	1	pmex	2
chr1	9994541	9994543	1	plat	2
chr1	9994584	9994586	1	plat	2
chr1	9995038	9995040	1	plat	2
chr1	9995090	9995092	1	plat	2
chr1	9995165	9995167	1	plat	2
chr1	9995301	9995303	1	plat	2
chr1	9995370	9995372	1	plat	2
chr1	9995534	9995536	1	plat	2
chr1	9995690	9995692	1	plat	2
chr1	9995696	9995698	1	plat	2
chr1	9996421	9996423	1	plat	2
chr1	9996703	9996705	1	plat	2
chr1	9997284	9997286	1	plat	2
chr1	9997632	9997634	1	plat	2
chr1	9999734	9999736	1	plat	2
chr1	10000115	10000117	1	plat	2
chr1	10000943	10000945	1	plat	2
chr1	10003632	10003634	1	plat	2
chr1	10006111	10006122	4	pmex	11
chr1	10006245	10006247	1	plat	2
chr1	10007687	10007689	1	pmex	2
chr1	10007934	10007936	1	plat	2
chr1	10008085	10008087	1	plat	2
chr1	10008351	10008353	1	pmex	2
chr1	10008445	10008447	1	plat	2
chr1	10009916	10009918	1	plat	2
chr1	10010471	10010473	1	pmex	2
chr1	10010580	10010582	1	plat	2
chr1	10011216	10011218	1	plat	2
chr1	10011431	10011433	1	pmex	2
chr1	10012283	10012285	1	plat	2
chr1	10012336	10012338	1	plat	2
chr1	10013688	10013690	1	plat	2
chr1	10013740	10014014	3	plat	274
chr1	10014204	10014206	1	plat	2
chr1	10014270	10014272	1	pmex	2
chr1	10014435	10014437	1	plat	2
chr1	10015266	10015268	1	plat	2
chr1	10015464	10015466	1	plat	2
chr1	10015528	10015530	1	plat	2
chr1	10015992	10015994	1	plat	2
chr1	10016549	10016551	1	plat	2
chr1	10017345	10017347	1	plat	2
chr1	10017669	10017671	1	pmex	2
chr1	10017787	10017789	1	pmex	2
chr1	10017847	10017849	1	plat	2
chr1	10018054	10018056	1	plat	2
chr1	10018058	10018060	1	plat	2
chr1	10018206	10018208	1	plat	2
chr1	10018640	10018642	1	plat	2
chr1	10018861	10018863	1	plat	2
chr1	10019717	10019719	1	plat	2
chr1	10021714	10021716	1	plat	2
chr1	10023825	10023827	1	pmex	2
chr1	10024445	10024447	1	plat	2
chr1	10024719	10024721	1	plat	2
chr1	10024943	10024945	1	plat	2
chr1	10025239	10025241	1	pmex	2
chr1	10025244	10025246	1	pmex	2
chr1	10026792	10026798	3	plat	6
chr1	10026842	10026844	1	plat	2
chr1	10026853	10026855	1	plat	2
chr1	10026953	10026955	1	plat	2
chr1	10026984	10026986	1	plat	2
chr1	10027329	10027331	1	pmex	2
chr1	10027341	10027343	1	pmex	2
chr1	10027724	10027726	1	plat	2
chr1	10027943	10027945	1	plat	2
chr1	10028361	10028363	1	plat	2
chr1	10028526	10028528	1	plat	2
chr1	10029181	10029183	1	plat	2
chr1	10029822	10029849	10	pmex	27
chr1	10030693	10030695	1	plat	2
chr1	10030848	10030850	1	plat	2
chr1	10030983	10030985	1	plat	2
chr1	10031189	10031191	1	plat	2
chr1	10031310	10031312	1	plat	2
chr1	10031977	10031979	1	pmex	2
chr1	10032684	10032686	1	plat	2
chr1	10033288	10033290	1	plat	2
chr1	10033654	10033656	1	plat	2
chr1	10034041	10034043	1	plat	2
chr1	10034357	10034359	1	plat	2
chr1	10035145	10035147	1	plat	2
chr1	10035405	10035407	1	plat	2
chr1	10035930	10035932	1	plat	2
chr1	10036028	10036030	1	plat	2
chr1	10036096	10036098	1	plat	2
chr1	10036208	10036210	1	pmex	2
chr1	10036283	10036285	1	pmex	2
chr1	10036732	10036734	1	pmex	2
chr1	10036890	10036900	4	plat	10
chr1	10037315	10037317	1	pmex	2
chr1	10037580	10037582	1	plat	2
chr1	10039315	10039317	1	plat	2
chr1	10039946	10039948	1	plat	2
chr1	10040236	10040238	1	plat	2
chr1	10040606	10040608	1	pmex	2
chr1	10040891	10040893	1	plat	2
chr1	10041271	10041273	1	pmex	2
chr1	10041414	10041416	1	plat	2
chr1	10041969	10041971	1	plat	2
chr1	10043091	10043093	1	plat	2
chr1	10043363	10043365	1	plat	2
chr1	10043932	10043934	1	plat	2
chr1	10044341	10044343	1	plat	2
chr1	10045547	10045549	1	plat	2
chr1	10045605	10045607	1	plat	2
chr1	10045754	10045756	1	plat	2
chr1	10046467	10046469	1	plat	2
chr1	10047717	10047719	1	plat	2
chr1	10048342	10048344	1	plat	2
chr1	10048611	10048613	1	plat	2
chr1	10048640	10048642	1	plat	2
chr1	10049412	10049414	1	pmex	2
chr1	10049483	10049485	1	plat	2
chr1	10049704	10049706	1	plat	2
chr1	10051082	10051084	1	plat	2
chr1	10051317	10051322	3	plat	5
chr1	10052144	10052146	1	plat	2
chr1	10052176	10052178	1	plat	2
chr1	10052622	10052624	1	plat	2
chr1	10054124	10054126	1	plat	2
chr1	10054899	10054901	1	plat	2
chr1	10054914	10054916	1	plat	2
chr1	10056588	10056590	1	plat	2
chr1	10056983	10056985	1	plat	2
chr1	10056984	10056986	1	plat	2
chr1	10059301	10059303	1	plat	2
chr1	10059472	10059474	1	plat	2
chr1	10059714	10059716	1	plat	2
chr1	10059739	10059759	5	plat	20
chr1	10059858	10059860	1	pmex	2
chr1	10060103	10060105	1	plat	2
chr1	10060320	10060322	1	plat	2
chr1	10060516	10060518	1	plat	2
chr1	10060579	10060581	1	plat	2
chr1	10060950	10060952	1	plat	2
chr1	10062268	10062270	1	plat	2
chr1	10062539	10062541	1	plat	2
chr1	10062618	10062620	1	plat	2
chr1	10062662	10062664	1	plat	2
chr1	10062723	10062725	1	plat	2
chr1	10062852	10062854	1	plat	2
chr1	10062875	10062877	1	plat	2
chr1	10062982	10062984	1	plat	2
chr1	10063001	10063003	1	plat	2
chr1	10063059	10063061	1	plat	2
chr1	10063257	10063259	1	plat	2
chr1	10064194	10064196	1	plat	2
chr1	10064202	10064204	1	plat	2
chr1	10064743	10064745	1	plat	2
chr1	10064836	10064838	1	plat	2
chr1	10064920	10064922	1	plat	2
chr1	10065023	10065025	1	plat	2
chr1	10065055	10065057	1	pmex	2
chr1	10065125	10065127	1	pmex	2
chr1	10065592	10065594	1	plat	2
chr1	10065606	10065608	1	plat	2
chr1	10065844	10065846	1	plat	2
chr1	10066037	10066039	1	plat	2
chr1	10066107	10066109	1	plat	2
chr1	10066175	10066177	1	plat	2
chr1	10066260	10066262	1	plat	2
chr1	10066279	10066281	1	plat	2
chr1	10066486	10066488	1	plat	2
chr1	10066607	10066609	1	plat	2
chr1	10066826	10066828	1	plat	2
chr1	10066931	10066933	1	plat	2
chr1	10067595	10067597	1	plat	2
chr1	10069600	10069602	1	plat	2
chr1	10069879	10069881	1	plat	2
chr1	10070211	10070213	1	plat	2
chr1	10070685	10070687	1	plat	2
chr1	10071325	10071327	1	plat	2
chr1	10071503	10071505	1	plat	2
chr1	10072173	10072175	1	plat	2
chr1	10072957	10072959	1	plat	2
chr1	10073500	10073502	1	pmex	2
chr1	10073519	10073521	1	pmex	2
chr1	10073907	10073909	1	plat	2
chr1	10073987	10073989	1	plat	2
chr1	10078574	10078576	1	pmex	2
chr1	10078649	10078651	1	plat	2
chr1	10082226	10082228	1	plat	2
chr1	10082430	10082432	1	plat	2
chr1	10082459	10082461	1	plat	2
chr1	10082808	10083030	3	plat	222
chr1	10083690	10083692	1	plat	2
chr1	10084033	10084035	1	plat	2
chr1	10084040	10084042	1	plat	2
chr1	10084306	10084308	1	pmex	2
chr1	10084340	10084342	1	plat	2
chr1	10085519	10085521	1	plat	2
chr1	10086309	10086311	1	plat	2
chr1	10086445	10086447	1	plat	2
chr1	10087012	10087014	1	plat	2
chr1	10087049	10087051	1	plat	2
chr1	10087954	10087956	1	pmex	2
chr1	10088194	10088196	1	plat	2
chr1	10088256	10088258	1	plat	2
chr1	10088479	10088481	1	pmex	2
chr1	10088782	10088784	1	plat	2
chr1	10090521	10090523	1	plat	2
chr1	10091319	10091321	1	plat	2
chr1	10091371	10091373	1	plat	2
chr1	10091921	10091923	1	plat	2
chr1	10091922	10091924	1	plat	2
chr1	10093683	10093685	1	plat	2
chr1	10094101	10094379	3	plat	278
chr1	10094533	10094535	1	pmex	2
chr1	10094536	10094538	1	pmex	2
chr1	10094666	10094668	1	plat	2
chr1	10094749	10094751	1	plat	2
chr1	10095959	10095961	1	plat	2
chr1	10097545	10097547	1	plat	2
chr1	10097547	10097549	1	plat	2
chr1	10097975	10097977	1	plat	2
chr1	10098050	10098052	1	plat	2
chr1	10098322	10098324	1	plat	2
chr1	10099057	10099059	1	plat	2
chr1	10099370	10099378	3	pmex	8
chr1	10099858	10099860	1	plat	2
chr1	10099870	10099872	1	plat	2
chr1	10099873	10099875	1	plat	2
chr1	10100063	10100065	1	plat	2
chr1	10100167	10100169	1	plat	2
chr1	10100168	10100170	1	plat	2
chr1	10100554	10100556	1	plat	2
chr1	10100730	10100732	1	plat	2
chr1	10101052	10101054	1	plat	2
chr1	10101322	10101324	1	plat	2
chr1	10102017	10102019	1	plat	2
chr1	10102020	10102022	1	plat	2
chr1	10103197	10103199	1	plat	2
chr1	10103300	10103302	1	plat	2
chr1	10103441	10103443	1	plat	2
chr1	10103490	10103492	1	plat	2
chr1	10103742	10103744	1	pmex	2
chr1	10104764	10104766	1	plat	2
chr1	10105475	10105477	1	plat	2
chr1	10105512	10105514	1	plat	2
chr1	10106051	10106053	1	pmex	2
chr1	10106777	10106779	1	plat	2
chr1	10106812	10106814	1	plat	2
chr1	10107244	10107246	1	plat	2
chr1	10107301	10107303	1	plat	2
chr1	10107440	10107442	1	plat	2
chr1	10107526	10107528	1	plat	2
chr1	10107688	10107690	1	plat	2
chr1	10108777	10108779	1	plat	2
chr1	10108797	10108799	1	plat	2
chr1	10110519	10110521	1	plat	2
chr1	10110586	10110588	1	plat	2
chr1	10110954	10110956	1	plat	2
chr1	10110955	10110957	1	plat	2
chr1	10111236	10111238	1	plat	2
chr1	10111304	10111341	3	plat	37
chr1	10111381	10111383	1	plat	2
chr1	10111596	10111598	1	pmex	2
chr1	10112480	10112568	4	plat	88
chr1	10112999	10113001	1	plat	2
chr1	10113001	10113003	1	plat	2
chr1	10113579	10113581	1	plat	2
chr1	10113954	10113956	1	plat	2
chr1	10114616	10114618	1	plat	2
chr1	10115541	10115543	1	plat	2
chr1	10116064	10116066	1	plat	2
chr1	10116236	10116238	1	plat	2
chr1	10116247	10116249	1	plat	2
chr1	10117134	10117136	1	plat	2
chr1	10117314	10117324	3	plat	10
chr1	10117859	10117861	1	plat	2
chr1	10118051	10118053	1	plat	2
chr1	10118557	10118559	1	plat	2
chr1	10118893	10118895	1	plat	2
chr1	10119084	10119086	1	pmex	2
chr1	10119849	10119851	1	plat	2
chr1	10119897	10119899	1	plat	2
chr1	10120255	10120257	1	pmex	2
chr1	10120401	10120403	1	plat	2
chr1	10121349	10121351	1	plat	2
chr1	10124567	10124569	1	plat	2
chr1	10125057	10125059	1	plat	2
chr1	10126700	10126702	1	plat	2
chr1	10126704	10126706	1	plat	2
chr1	10129190	10129192	1	plat	2
chr1	10130956	10130958	1	plat	2
chr1	10131454	10131456	1	plat	2
chr1	10131916	10131918	1	pmex	2
chr1	10131928	10131930	1	pmex	2
chr1	10132128	10132130	1	plat	2
chr1	10133950	10133952	1	plat	2
chr1	10135563	10135565	1	plat	2
chr1	10136959	10136961	1	plat	2
chr1	10137177	10137179	1	plat	2
chr1	10139003	10139005	1	plat	2
chr1	10141314	10141316	1	plat	2
chr1	10141343	10141345	1	plat	2
chr1	10141986	10141988	1	plat	2
chr1	10142149	10142151	1	plat	2
chr1	10142253	10142255	1	plat	2
chr1	10142649	10142651	1	plat	2
chr1	10142650	10142652	1	plat	2
chr1	10142922	10142924	1	plat	2
chr1	10144042	10144044	1	plat	2
chr1	10144196	10144198	1	plat	2
chr1	10144775	10144777	1	plat	2
chr1	10145869	10145871	1	plat	2
chr1	10145926	10145928	1	plat	2
chr1	10146378	10146380	1	plat	2
chr1	10146460	10146462	1	plat	2
chr1	10146537	10146539	1	plat	2
chr1	10146622	10146624	1	plat	2
chr1	10146668	10146670	1	plat	2
chr1	10147334	10147336	1	plat	2
chr1	10147573	10147575	1	plat	2
chr1	10148607	10148609	1	plat	2
chr1	10149223	10149225	1	plat	2
chr1	10150540	10150542	1	plat	2
chr1	10150974	10150976	1	plat	2
chr1	10151928	10151930	1	plat	2
chr1	10152131	10152133	1	plat	2
chr1	10153886	10153888	1	plat	2
chr1	10153978	10153980	1	plat	2
chr1	10155255	10155257	1	plat	2
chr1	10155264	10155266	1	plat	2
chr1	10156580	10156582	1	plat	2
chr1	10156629	10156631	1	plat	2
chr1	10156640	10156642	1	plat	2
chr1	10156897	10156899	1	plat	2
chr1	10157106	10157108	1	plat	2
chr1	10157628	10157630	1	pmex	2
chr1	10157746	10157748	1	plat	2
chr1	10157820	10157822	1	plat	2
chr1	10158236	10158238	1	plat	2
chr1	10159367	10159369	1	pmex	2
chr1	10160371	10160373	1	plat	2
chr1	10160973	10160975	1	plat	2
chr1	10161488	10161490	1	plat	2
chr1	10162994	10162996	1	plat	2
chr1	10163702	10163707	3	plat	5
chr1	10164403	10164405	1	plat	2
chr1	10164511	10164513	1	pmex	2
chr1	10169253	10169255	1	plat	2
chr1	10169342	10169344	1	plat	2
chr1	10169751	10169753	1	plat	2
chr1	10169808	10169810	1	plat	2
chr1	10171126	10171128	1	plat	2
chr1	10173404	10173406	1	plat	2
chr1	10174479	10174481	1	plat	2
chr1	10176353	10176355	1	plat	2
chr1	10176658	10176660	1	plat	2
chr1	10176713	10176715	1	plat	2
chr1	10177079	10177081	1	pmex	2
chr1	10178589	10178591	1	pmex	2
chr1	10179258	10179260	1	plat	2
chr1	10179402	10179404	1	plat	2
chr1	10179403	10179405	1	plat	2
chr1	10179535	10179537	1	plat	2
chr1	10180543	10180545	1	plat	2
chr1	10180638	10180640	1	plat	2
chr1	10181331	10181333	1	plat	2
chr1	10181496	10181498	1	plat	2
chr1	10182968	10182970	1	plat	2
chr1	10183089	10183091	1	plat	2
chr1	10183588	10183590	1	plat	2
chr1	10183687	10183746	3	plat	59
chr1	10183914	10183916	1	plat	2
chr1	10184055	10184057	1	plat	2
chr1	10184063	10184065	1	plat	2
chr1	10184409	10184411	1	pmex	2
chr1	10185863	10186027	3	plat	164
chr1	10186421	10186423	1	plat	2
chr1	10186695	10186697	1	pmex	2
chr1	10186997	10186999	1	plat	2
chr1	10187016	10187018	1	plat	2
chr1	10187153	10187155	1	plat	2
chr1	10187297	10187299	1	plat	2
chr1	10187380	10187382	1	plat	2
chr1	10187672	10187716	3	plat	44
chr1	10187784	10187786	1	pmex	2
chr1	10188105	10188107	1	plat	2
chr1	10188894	10188896	1	pmex	2
chr1	10189099	10189101	1	plat	2
chr1	10189706	10189708	1	plat	2
chr1	10191257	10191259	1	plat	2
chr1	10192159	10192161	1	plat	2
chr1	10194356	10194358	1	plat	2
chr1	10195172	10195255	3	plat	83
chr1	10196610	10196612	1	plat	2
chr1	10197277	10197279	1	plat	2
chr1	10197280	10197282	1	plat	2
chr1	10197715	10197717	1	plat	2
chr1	10197909	10197911	1	pmex	2
chr1	10198137	10198139	1	pmex	2
chr1	10198165	10198167	1	pmex	2
chr1	10198566	10198568	1	plat	2
chr1	10198746	10198748	1	plat	2
chr1	10199027	10199029	1	plat	2
chr1	10199248	10199250	1	plat	2
chr1	10199623	10199625	1	plat	2
chr1	10200208	10200210	1	pmex	2
chr1	10200210	10200212	1	pmex	2
chr1	10200639	10200641	1	plat	2
chr1	10200858	10200860	1	plat	2
chr1	10200894	10200896	1	plat	2
chr1	10200966	10200968	1	pmex	2
chr1	10201491	10201493	1	plat	2
chr1	10201594	10201596	1	plat	2
chr1	10201879	10201881	1	plat	2
chr1	10201880	10201882	1	plat	2
chr1	10202074	10202076	1	plat	2
chr1	10202196	10202198	1	plat	2
chr1	10202358	10202360	1	plat	2
chr1	10202381	10202383	1	pmex	2
chr1	10202753	10202755	1	plat	2
chr1	10202816	10202818	1	plat	2
chr1	10202928	10202930	1	plat	2
chr1	10203818	10203820	1	plat	2
chr1	10207029	10207031	1	plat	2
chr1	10208782	10208784	1	plat	2
chr1	10209168	10209170	1	plat	2
chr1	10209620	10209622	1	plat	2
chr1	10211471	10211473	1	pmex	2
chr1	10212089	10212091	1	plat	2
chr1	10212393	10212395	1	pmex	2
chr1	10212401	10212403	1	pmex	2
chr1	10212779	10212781	1	plat	2
chr1	10212866	10212868	1	plat	2
chr1	10213074	10213076	1	pmex	2
chr1	10213153	10213155	1	pmex	2
chr1	10213185	10213187	1	pmex	2
chr1	10213186	10213188	1	pmex	2
chr1	10213188	10213190	1	plat	2
chr1	10213231	10213233	1	plat	2
chr1	10213262	10213264	1	plat	2
chr1	10214025	10214027	1	plat	2
chr1	10214752	10214754	1	pmex	2
chr1	10215311	10215313	1	plat	2
chr1	10216843	10216845	1	plat	2
chr1	10216856	10216858	1	plat	2
chr1	10216952	10216954	1	plat	2
chr1	10217101	10217103	1	plat	2
chr1	10217213	10217215	1	plat	2
chr1	10217426	10217428	1	plat	2
chr1	10217503	10217505	1	plat	2
chr1	10218785	10218787	1	plat	2
chr1	10218902	10218904	1	plat	2
chr1	10218982	10218984	1	plat	2
chr1	10219034	10219036	1	plat	2
chr1	10219049	10219051	1	pmex	2
chr1	10219070	10219072	1	plat	2
chr1	10219464	10219466	1	plat	2
chr1	10219804	10219806	1	plat	2
chr1	10219968	10219970	1	plat	2
chr1	10220177	10220179	1	plat	2
chr1	10220181	10220183	1	plat	2
chr1	10220277	10220279	1	plat	2
chr1	10220438	10220440	1	plat	2
chr1	10220524	10220526	1	plat	2
chr1	10220975	10220977	1	plat	2
chr1	10220978	10220980	1	plat	2
chr1	10221072	10221074	1	plat	2
chr1	10221598	10221620	3	plat	22
chr1	10221775	10221922	3	plat	147
chr1	10222296	10222298	1	plat	2
chr1	10222609	10222611	1	plat	2
chr1	10222611	10222613	1	plat	2
chr1	10223568	10223570	1	plat	2
chr1	10223833	10223835	1	plat	2
chr1	10224128	10224130	1	plat	2
chr1	10225539	10225541	1	plat	2
chr1	10227695	10227697	1	plat	2
chr1	10228238	10228240	1	plat	2
chr1	10228257	10228259	1	plat	2
chr1	10228423	10228425	1	plat	2
chr1	10228482	10228484	1	plat	2
chr1	10228491	10228493	1	plat	2
chr1	10229910	10229912	1	pmex	2
chr1	10230155	10230157	1	plat	2
chr1	10230163	10230165	1	plat	2
chr1	10230248	10230250	1	plat	2
chr1	10230490	10230492	1	plat	2
chr1	10230753	10230755	1	plat	2
chr1	10230759	10230761	1	plat	2
chr1	10232854	10232856	1	plat	2
chr1	10232969	10232971	1	pmex	2
chr1	10234266	10234268	1	plat	2
chr1	10234363	10234365	1	plat	2
chr1	10234749	10234751	1	plat	2
chr1	10235387	10235389	1	plat	2
chr1	10237128	10237130	1	plat	2
chr1	10237411	10237413	1	plat	2
chr1	10237697	10237699	1	plat	2
chr1	10237956	10237958	1	plat	2
chr1	10238189	10238191	1	plat	2
chr1	10239237	10239239	1	plat	2
chr1	10239301	10239303	1	plat	2
chr1	10239346	10239348	1	plat	2
chr1	10239649	10239651	1	plat	2
chr1	10239653	10239655	1	plat	2
chr1	10239739	10239741	1	plat	2
chr1	10240580	10240582	1	plat	2
chr1	10240641	10240643	1	plat	2
chr1	10240703	10240705	1	plat	2
chr1	10241772	10241774	1	pmex	2
chr1	10243681	10243683	1	plat	2
chr1	10243703	10243705	1	plat	2
chr1	10244184	10244186	1	plat	2
chr1	10244309	10244311	1	plat	2
chr1	10244618	10244620	1	plat	2
chr1	10244647	10244649	1	plat	2
chr1	10245715	10245717	1	pmex	2
chr1	10245719	10245721	1	plat	2
chr1	10246156	10246158	1	plat	2
chr1	10246191	10246193	1	plat	2
chr1	10246698	10246700	1	plat	2
chr1	10246814	10246816	1	plat	2
chr1	10247858	10247869	3	pmex	11
chr1	10247934	10247936	1	plat	2
chr1	10248614	10248616	1	plat	2
chr1	10249626	10249628	1	pmex	2
chr1	10249889	10249891	1	plat	2
chr1	10250330	10250332	1	plat	2
chr1	10251043	10251045	1	plat	2
chr1	10251133	10251146	4	pmex	13
chr1	10251450	10251452	1	plat	2
chr1	10251570	10251572	1	plat	2
chr1	10251703	10251705	1	plat	2
chr1	10252436	10252438	1	plat	2
chr1	10253614	10253616	1	plat	2
chr1	10253704	10253706	1	plat	2
chr1	10255956	10255958	1	plat	2
chr1	10256200	10256202	1	pmex	2
chr1	10256766	10256991	3	plat	225
chr1	10257163	10257165	1	plat	2
chr1	10257261	10257263	1	plat	2
chr1	10257313	10257315	1	plat	2
chr1	10257351	10257353	1	plat	2
chr1	10258094	10258096	1	plat	2
chr1	10258263	10258265	1	pmex	2
chr1	10258336	10258338	1	plat	2
chr1	10258535	10258537	1	plat	2
chr1	10258676	10258678	1	plat	2
chr1	10259521	10259523	1	plat	2
chr1	10259710	10259712	1	plat	2
chr1	10260614	10260616	1	plat	2
chr1	10261234	10261236	1	pmex	2
chr1	10263333	10263335	1	plat	2
chr1	10263557	10263559	1	pmex	2
chr1	10263558	10263560	1	pmex	2
chr1	10263692	10263694	1	plat	2
chr1	10264042	10264044	1	pmex	2
chr1	10264668	10264670	1	pmex	2
chr1	10264749	10264751	1	pmex	2
chr1	10264757	10264759	1	pmex	2
chr1	10265000	10265002	1	pmex	2
chr1	10265064	10265066	1	pmex	2
chr1	10265096	10265098	1	plat	2
chr1	10265277	10265279	1	pmex	2
chr1	10265380	10265382	1	plat	2
chr1	10265424	10265426	1	pmex	2
chr1	10265769	10265771	1	pmex	2
chr1	10266760	10266762	1	plat	2
chr1	10266846	10266848	1	plat	2
chr1	10267200	10267202	1	plat	2
chr1	10269304	10269306	1	plat	2
chr1	10269613	10269615	1	plat	2
chr1	10270412	10270414	1	plat	2
chr1	10271478	10271480	1	plat	2
chr1	10272616	10272618	1	pmex	2
chr1	10273918	10273920	1	plat	2
chr1	10275562	10275564	1	plat	2
chr1	10276171	10276173	1	plat	2
chr1	10276437	10276439	1	plat	2
chr1	10277133	10277135	1	plat	2
chr1	10278225	10278227	1	plat	2
chr1	10278226	10278228	1	plat	2
chr1	10278527	10278529	1	plat	2
chr1	10279443	10279445	1	plat	2
chr1	10279659	10279661	1	plat	2
chr1	10279833	10279835	1	plat	2
chr1	10280333	10280335	1	pmex	2
chr1	10280930	10280932	1	plat	2
chr1	10282031	10282033	1	plat	2
chr1	10282121	10282123	1	plat	2
chr1	10282260	10282262	1	plat	2
chr1	10282373	10282375	1	plat	2
chr1	10283305	10283307	1	plat	2
chr1	10283424	10283426	1	plat	2
chr1	10283570	10283572	1	plat	2
chr1	10283879	10283881	1	pmex	2
chr1	10285151	10285153	1	plat	2
chr1	10285810	10285812	1	plat	2
chr1	10285954	10285956	1	plat	2
chr1	10287281	10287283	1	plat	2
chr1	10287704	10287706	1	plat	2
chr1	10287897	10287899	1	plat	2
chr1	10289701	10289703	1	pmex	2
chr1	10289941	10289943	1	plat	2
chr1	10289974	10289976	1	plat	2
chr1	10292645	10292647	1	plat	2
chr1	10295596	10295598	1	pmex	2
chr1	10295835	10295837	1	plat	2
chr1	10296269	10296271	1	plat	2
chr1	10296965	10296967	1	plat	2
chr1	10297465	10297467	1	plat	2
chr1	10298159	10298161	1	pmex	2
chr1	10298460	10298462	1	plat	2
chr1	10298632	10298634	1	pmex	2
chr1	10298674	10298676	1	plat	2
chr1	10298740	10298742	1	plat	2
chr1	10299525	10299544	12	plat	19
chr1	10299650	10299652	1	plat	2
chr1	10301556	10301558	1	plat	2
chr1	10301846	10301848	1	plat	2
chr1	10303824	10303826	1	plat	2
chr1	10304185	10304187	1	plat	2
chr1	10305699	10305701	1	plat	2
chr1	10305980	10305982	1	plat	2
chr1	10306212	10306214	1	plat	2
chr1	10306572	10306574	1	plat	2
chr1	10306639	10306641	1	plat	2
chr1	10307369	10307371	1	plat	2
chr1	10308299	10308301	1	plat	2
chr1	10308872	10308874	1	pmex	2
chr1	10309061	10309063	1	plat	2
chr1	10310814	10310816	1	plat	2
chr1	10310818	10310820	1	plat	2
chr1	10310819	10310821	1	plat	2
chr1	10310821	10310823	1	plat	2
chr1	10310827	10310829	1	plat	2
chr1	10310829	10310835	3	plat	6
chr1	10310836	10310838	1	pmex	2
chr1	10310841	10310843	1	plat	2
chr1	10310842	10310844	1	plat	2
chr1	10311499	10311501	1	pmex	2
chr1	10313081	10313083	1	plat	2
chr1	10314382	10314384	1	plat	2
chr1	10315691	10315693	1	plat	2
chr1	10315808	10315810	1	plat	2
chr1	10317034	10317036	1	plat	2
chr1	10317451	10317453	1	plat	2
chr1	10317468	10317470	1	pmex	2
chr1	10319696	10319698	1	plat	2
chr1	10321208	10321210	1	plat	2
chr1	10325613	10325615	1	plat	2
chr1	10326978	10326980	1	plat	2
chr1	10327169	10327171	1	plat	2
chr1	10327530	10327532	1	pmex	2
chr1	10327536	10327538	1	pmex	2
chr1	10327654	10327656	1	plat	2
chr1	10328159	10328161	1	plat	2
chr1	10330450	10330452	1	plat	2
chr1	10332497	10332499	1	plat	2
chr1	10333804	10333806	1	plat	2
chr1	10333805	10333807	1	plat	2
chr1	10333956	10333958	1	plat	2
chr1	10334446	10334448	1	pmex	2
chr1	10334694	10334696	1	plat	2
chr1	10334823	10334825	1	plat	2
chr1	10334840	10334842	1	plat	2
chr1	10335094	10335096	1	plat	2
chr1	10335311	10335313	1	plat	2
chr1	10335489	10335491	1	plat	2
chr1	10335706	10335708	1	plat	2
chr1	10335875	10335877	1	plat	2
chr1	10336297	10336299	1	plat	2
chr1	10337141	10337143	1	plat	2
chr1	10337265	10337267	1	plat	2
chr1	10337348	10337350	1	plat	2
chr1	10338571	10338573	1	plat	2
chr1	10338948	10338950	1	plat	2
chr1	10339643	10339645	1	plat	2
chr1	10341090	10341092	1	plat	2
chr1	10343032	10343034	1	plat	2
chr1	10343545	10343547	1	plat	2
chr1	10343947	10343949	1	plat	2
chr1	10344416	10344418	1	plat	2
chr1	10344417	10344419	1	plat	2
chr1	10344482	10344484	1	plat	2
chr1	10344609	10344611	1	plat	2
chr1	10344696	10344698	1	plat	2
chr1	10345984	10345986	1	plat	2
chr1	10346010	10346012	1	plat	2
chr1	10347360	10347362	1	plat	2
